timestamp,spindle,feed,vib,ts
2.1,1007.3918370958462,201.07349179200907,-0.0027952914331211406,2025-11-21 08:39:13.981264
2.2,1008.1881532938132,200.2068931785483,-0.010200723166507298,2025-11-21 08:39:14.081264
2.3000000000000003,1006.5394422350746,200.30384425719987,-0.00786555478667751,2025-11-21 08:39:14.181264
2.4000000000000004,1004.8114270389908,201.29668390833007,-0.0006262397934722877,2025-11-21 08:39:14.281264
2.5,1006.9173382486845,201.32602431041303,-0.0002911580594657535,2025-11-21 08:39:14.381264
2.6,1008.8082930004509,199.9911089953596,0.009281720629634513,2025-11-21 08:39:14.481264
2.7,1008.4265720061364,200.23945735113833,0.015265934942450151,2025-11-21 08:39:14.581264
2.8000000000000003,1008.1696678016611,199.35795172188304,0.01148736061471562,2025-11-21 08:39:14.681264
2.9000000000000004,1010.393267434413,199.4907493253699,0.012544601744977197,2025-11-21 08:39:14.781264
3.0,1008.172082601906,199.78602646936613,0.007267767708986839,2025-11-21 08:39:14.881264
3.1,1009.3855894125885,201.06331202216273,-0.0006479145123866417,2025-11-21 08:39:14.981264
3.2,1010.2698262687119,201.13202253498358,0.0010117027553080212,2025-11-21 08:39:15.081264
3.3000000000000003,1009.7587744672638,199.03484934192247,-0.0033323765477407193,2025-11-21 08:39:15.181264
3.4000000000000004,1007.9339783663643,200.4082881327632,-0.010108729855591077,2025-11-21 08:39:15.281264
3.5,1008.24616062362,202.53781280428046,-0.016746063452456855,2025-11-21 08:39:15.381264
3.6,1010.2094298929807,201.9405160536086,-0.0103098390099359,2025-11-21 08:39:15.481264
3.7,1009.4565045620691,200.22723221074747,-0.009023561680219075,2025-11-21 08:39:15.581264
3.8000000000000003,1011.702716052761,201.47216959159442,-0.0008451906982034363,2025-11-21 08:39:15.681264
3.9000000000000004,1012.4982402819251,200.65940404820367,0.010055185510067698,2025-11-21 08:39:15.781264
4.0,1009.0716318670619,201.03748177893837,0.012436350797856162,2025-11-21 08:39:15.881264
4.1000000000000005,1013.1472957571043,200.84831723097997,0.012635219952790202,2025-11-21 08:39:15.981264
4.2,1011.146290583916,202.48539620926599,0.007301838809001843,2025-11-21 08:39:16.081264
4.3,1014.8946912937678,202.1592678864847,-0.003916615475022995,2025-11-21 08:39:16.181264
4.4,1015.9194836123969,200.40131280657712,0.007041891879926993,2025-11-21 08:39:16.281264
4.5,1014.1502713573014,199.35733684345882,-0.0014411726283692396,2025-11-21 08:39:16.381264
4.6000000000000005,1013.814277620588,201.15352873413207,-0.011023066952507354,2025-11-21 08:39:16.481264
4.7,1012.3135922664018,200.07548381595768,-0.01960094065046559,2025-11-21 08:39:16.581264
4.800000000000001,1011.348842659514,199.18715687484845,-0.0041479826580590315,2025-11-21 08:39:16.681264
4.9,1013.9683588435687,202.06661299066408,-0.0016400459131782714,2025-11-21 08:39:16.781264
5.0,1013.0455516665036,200.73185882721558,0.39665401005229534,2025-11-21 08:39:16.881264
5.1000000000000005,1016.7554522086996,201.78512479697955,0.4051178586927554,2025-11-21 08:39:16.981264
5.2,1014.6530572711467,200.44600857615757,0.3986586586816441,2025-11-21 08:39:17.081264
5.300000000000001,1017.3089568883344,201.76455597723105,0.4098721405224719,2025-11-21 08:39:17.181264
5.4,1017.9958265154769,200.35210658609915,0.40458115002633227,2025-11-21 08:39:17.281264
5.5,1015.8092735881752,201.53965980788632,0.40988077024315367,2025-11-21 08:39:17.381264
5.6000000000000005,1016.3007520379781,201.06987260892913,0.4064160722535995,2025-11-21 08:39:17.481264
5.7,1015.0787822993789,203.07356516357103,0.40349898512827487,2025-11-21 08:39:17.581264
5.800000000000001,1017.8999690003783,201.5077361385369,0.3925442171564444,2025-11-21 08:39:17.681264
5.9,1018.7984438159265,199.91159032335176,0.3822912557511736,2025-11-21 08:39:17.781264
6.0,1016.5646289517866,202.6404309439779,0.3906044320226895,2025-11-21 08:39:17.881264
6.1000000000000005,1017.0411499865064,201.3497551278508,0.3984971092032104,2025-11-21 08:39:17.981264
6.2,1016.0760894444413,201.55703946414803,0.39604358563483555,2025-11-21 08:39:18.081264
6.300000000000001,1017.5978623967711,202.69256081071399,0.4052710072263261,2025-11-21 08:39:18.181264
6.4,1017.3553755481156,201.14440900909273,0.4073908840534065,2025-11-21 08:39:18.281264
6.5,1020.2177164805969,203.14246625907788,0.40079681409260925,2025-11-21 08:39:18.381264
6.6000000000000005,1015.0841407588366,202.3811660017409,0.40892681046685975,2025-11-21 08:39:18.481264
6.7,1018.4380563144697,201.21361871873484,0.4057602375655137,2025-11-21 08:39:18.581264
6.800000000000001,1018.1652444112118,199.41223552607687,0.4040575363286899,2025-11-21 08:39:18.681264
6.9,1017.4358907544537,202.40312041854628,0.4022347193037334,2025-11-21 08:39:18.781264
7.0,1021.5873749787302,201.1811165347471,0.4024467950121559,2025-11-21 08:39:18.881264
7.1000000000000005,1017.29436828677,201.04361420587404,0.39382639210821935,2025-11-21 08:39:18.981264
7.2,1021.1469693747014,202.10760888821918,0.38574183711104404,2025-11-21 08:39:19.081264
7.300000000000001,1020.2978775844668,201.48275215537367,0.39266123721959795,2025-11-21 08:39:19.181264
7.4,1023.1594898291061,204.41634597915078,0.3850727690060003,2025-11-21 08:39:19.281264
7.5,1018.607619122364,203.69432274367279,0.4006866800211028,2025-11-21 08:39:19.381264
7.6000000000000005,1023.3219792327851,201.32705977196207,0.41028011279827953,2025-11-21 08:39:19.481264
7.7,1019.8491906710525,199.81605082599825,0.41260370854510775,2025-11-21 08:39:19.581264
7.800000000000001,1017.8708211606579,201.62863664427695,0.41414207284668314,2025-11-21 08:39:19.681264
7.9,1022.7531287427289,200.2796920896847,0.4101915334730351,2025-11-21 08:39:19.781264
8.0,1019.8380238839997,201.79258644886662,0.4015280427972726,2025-11-21 08:39:19.881264
8.1,1020.7469808261592,202.3760679777141,0.4041765211709476,2025-11-21 08:39:19.981264
8.200000000000001,1021.2624507508631,202.61950737893835,0.3999958195665877,2025-11-21 08:39:20.081264
8.3,1022.5080431820859,201.9067603656657,0.3935091584019905,2025-11-21 08:39:20.181264
8.4,1020.7005845719195,202.15433479112053,0.3871841227770503,2025-11-21 08:39:20.281264
8.5,1022.6859242847192,201.37374996793358,0.3876322087128467,2025-11-21 08:39:20.381264
8.6,1023.3046298878916,201.6950586197284,0.39525175029185017,2025-11-21 08:39:20.481264
8.700000000000001,1022.804875378926,202.39320141275388,0.39647104388220095,2025-11-21 08:39:20.581264
8.8,1022.591797231781,201.57979204191545,0.40030923663272006,2025-11-21 08:39:20.681264
8.9,1020.7537630852082,201.47418005891524,0.40340885738989407,2025-11-21 08:39:20.781264
9.0,1026.0545431584196,202.59069372904358,0.4049995549886298,2025-11-21 08:39:20.881264
9.1,1022.6803454972144,201.87109965859838,0.4169953268026647,2025-11-21 08:39:20.981264
9.200000000000001,1026.1143505756818,203.16032474410827,0.4024558280017434,2025-11-21 08:39:21.081264
9.3,1024.1264504052708,203.13170987966924,0.40872537039147533,2025-11-21 08:39:21.181264
9.4,1023.9584737248322,202.16326072241128,0.40501545180944687,2025-11-21 08:39:21.281264
9.5,1021.0089230670335,203.52503352733362,0.3891111710211182,2025-11-21 08:39:21.381264
9.600000000000001,1027.2709036547924,202.0724291577884,0.3889293829339303,2025-11-21 08:39:21.481264
9.700000000000001,1028.227720041108,202.30732716081332,0.389155806032664,2025-11-21 08:39:21.581264
9.8,1023.9662474368857,200.39321927419022,0.3970842111735974,2025-11-21 08:39:21.681264
9.9,1026.0795559485834,203.83620240225653,0.3849737382816433,2025-11-21 08:39:21.781264
